AmbientConditions.AmbientHumidity.U.Actual,AmbientConditions.AmbientTemperature.U.Actual,Stage1.Output.Measurement0.U.Actual,Stage1.Output.Measurement1.U.Actual,Stage1.Output.Measurement2.U.Actual,Stage1.Output.Measurement3.U.Actual,Stage1.Output.Measurement4.U.Actual,Stage1.Output.Measurement5.U.Actual,Stage1.Output.Measurement6.U.Actual,Stage1.Output.Measurement7.U.Actual,Stage1.Output.Measurement8.U.Actual,Stage1.Output.Measurement9.U.Actual,Stage1.Output.Measurement10.U.Actual,Stage1.Output.Measurement11.U.Actual,Stage1.Output.Measurement12.U.Actual,Stage1.Output.Measurement13.U.Actual,Stage1.Output.Measurement14.U.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine4.ExitTemperature.U.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual,Machine5.ExitTemperature.U.Actual
16.73,23.93,12.78,0,12.09,21.49,32.24,0,1.98,2.93,21.03,19.3,8.16,5.93,0,3.66,14.5,360,360,15,315,15,304,198,310.1,290,268.9,240.4,245.1,63,149.5
16.73,23.93,12.78,0,12.06,21.5,32.41,0,1.95,2.89,21.04,19.13,7.89,5.84,1.92,3.25,14.48,360,360,16,315,16,304,197,310.1,290,268.9,240.4,245.1,63,149.8
16.73,23.93,12.78,0,12.06,21.5,32.41,0,1.95,2.89,21.04,19.13,7.89,5.84,1.92,3.25,14.48,360,360,17,315,17,304,196,310.1,290,268.9,240.4,245.1,63,150.2
16.73,23.93,12.77,0,12.06,21.69,32.31,0,1.97,2.9,21.03,19.17,8.08,5.94,0,3.71,14.51,360,360,16,315,16,304,194,310.1,290,268.9,240.4,245.1,63,150.1
16.73,23.93,12.77,0,12.06,21.69,32.31,0,1.97,2.9,21.03,19.17,8.08,5.94,0,3.71,14.51,360,360,16,315,16,304,193,310.1,290,268.9,240.4,245.1,63,150.5
16.73,23.93,12.77,0,12.02,21.49,32.46,0,1.91,2.91,21.03,19.13,7.95,5.86,1.95,3.19,14.5,360,360,16,315,16,304,193,310.1,290,268.9,240.4,245.1,63,150.7
16.73,23.93,12.77,0,12.02,21.49,32.46,0,1.91,2.91,21.03,19.13,7.95,5.86,1.95,3.19,14.5,360,360,16,315,16,304,194,310.1,290,268.9,240.4,245,63,150.9
16.73,23.93,12.76,0,12.08,21.51,32.35,0,2.05,2.89,21.02,18.87,0,5.94,0,3.73,14.42,360,360,15,315,15,304,193,310.1,290,268.9,240.4,245,63,151
16.73,23.93,12.76,0,12.08,21.51,32.35,0,2.05,2.89,21.02,18.87,0,5.94,0,3.73,14.42,360,360,16,315,16,304,193,310.1,290,268.9,240.4,245,63,150.3
16.73,23.93,12.79,0,12.08,21.52,32.29,0,2,2.9,21.04,19.17,8.12,5.93,0,3.74,14.49,360,360,16,315,16,304,192,310.1,290,268.9,240.4,245,63,150.3
16.73,23.93,12.79,0,12.08,21.52,32.29,0,2,2.9,21.04,19.17,8.12,5.93,0,3.74,14.49,360,360,17,315,17,304,192,310.1,290,268.9,240.4,245,63,149.7
16.73,23.93,12.79,0,12.08,21.52,32.29,0,2,2.9,21.04,19.17,8.12,5.93,0,3.74,14.49,360,360,16,315,16,304,191,310.1,290,268.9,240.4,245,63,149.5
16.73,23.93,12.77,0,12.08,21.51,32.35,0,2.03,2.89,21.05,18.91,7.91,5.86,1.94,3.2,14.47,360,361,16,316,16,304,191,310.1,290,268.9,240.4,245,63,149.4
16.73,23.93,12.77,0,12.08,21.51,32.35,0,2.03,2.89,21.05,18.91,7.91,5.86,1.94,3.2,14.47,360,360,16,316,16,304,191,310.1,290,268.9,240.4,245,63,149.4
16.73,23.93,12.76,0,12.08,21.62,32.3,0,1.88,2.87,20.96,18.82,7.98,5.85,1.93,3.16,14.55,360,360,15,316,15,304,190,310.1,290.1,268.9,240.4,245,63,149.7
16.73,23.93,12.76,0,12.08,21.62,32.3,0,1.88,2.87,20.96,18.82,7.98,5.85,1.93,3.16,14.55,360,361,17,316,17,304,192,310,290.1,268.9,240.4,245,63,150
16.73,23.93,12.76,0,12.04,21.65,32.41,0,1.91,2.91,21.02,19.2,0,5.94,0,3.74,14.51,360,360,17,316,17,304,195,310,290.1,268.9,240.4,245,63,149.3
16.73,23.93,12.76,0,12.04,21.65,32.41,0,1.91,2.91,21.02,19.2,0,5.94,0,3.74,14.51,360,361,16,316,16,304,191,310,290.1,268.9,240.4,245,63,149.4
16.73,24,12.77,0,12.03,21.53,32.34,0,1.99,2.89,20.99,18.85,8.02,5.89,1.91,3.2,14.46,360,360,17,316,17,304,191,310,290.1,268.9,240.4,245,63,150.2
16.73,24,12.77,0,12.03,21.53,32.34,0,1.99,2.89,20.99,18.85,8.02,5.89,1.91,3.2,14.46,360,360,16,316,16,304,191,310,290.1,268.9,240.4,245.1,63,150.3
16.73,24,12.77,0,12.03,21.53,32.34,0,1.99,2.89,20.99,18.85,8.02,5.89,1.91,3.2,14.46,359,361,15,316,15,304,191,310,290.1,268.9,240.4,245.1,63,150
16.73,24,12.78,0,12.06,21.76,32.21,0,2.05,2.91,20.98,18.8,7.91,5.87,1.97,3.17,14.48,359,361,16,316,16,304,192,309.9,290.1,268.9,240.4,245.1,63,150.6
16.73,24,12.78,0,12.06,21.76,32.21,0,2.05,2.91,20.98,18.8,7.91,5.87,1.97,3.17,14.48,360,361,17,316,17,304,190,309.9,290.1,268.9,240.4,245.1,63,151.1
16.73,24,12.77,0,12.03,21.49,32.48,0,1.95,2.92,21.01,19.03,8.01,5.93,0,3.65,14.47,360,361,16,316,16,304,190,309.9,290.1,268.9,240.4,245,63,150.6
16.73,24,12.77,0,12.03,21.49,32.48,0,1.95,2.92,21.01,19.03,8.01,5.93,0,3.65,14.47,360,361,16,315,16,305,190,309.9,290,268.9,240.4,245,63,151.3
16.73,24,12.77,0,12.1,21.48,32.32,0,1.99,2.89,21,18.95,0,5.98,0,3.72,14.45,360,361,16,315,16,305,191,309.9,290,268.9,240.4,245,63,150.4
16.73,24,12.77,0,12.1,21.48,32.32,0,1.99,2.89,21,18.95,0,5.98,0,3.72,14.45,360,361,15,315,15,305,191,309.9,290,268.9,240.4,245,63,150.8
16.73,24,12.77,0,12.1,21.48,32.32,0,1.99,2.89,21,18.95,0,5.98,0,3.72,14.45,360,361,16,315,16,305,191,309.9,290,269,240.4,245,63,150.6
16.73,24,12.79,0,12.04,21.55,32.38,0,1.94,2.91,21.02,18.88,0,5.92,0,3.71,14.53,360,361,16,315,16,305,192,309.9,290,269,240.4,245,63,150.6
16.73,24,12.79,0,12.04,21.55,32.38,0,1.94,2.91,21.02,18.88,0,5.92,0,3.71,14.53,359,361,15,315,15,305,193,309.9,290,269,240.4,245,63,150.9
16.73,24,12.78,0,12.12,21.66,32.36,0,2.1,2.93,21.04,18.91,8.01,5.95,0,3.72,14.43,360,361,16,315,16,305,192,309.9,290,269,240.4,245,63,150.2
16.73,24,12.78,0,12.12,21.66,32.36,0,2.1,2.93,21.04,18.91,8.01,5.95,0,3.72,14.43,360,361,16,315,16,305,192,310,290,269,240.4,245,63,150.3
16.73,24,12.8,0,12.06,21.77,32.26,0,2.02,2.92,21.03,18.82,0,5.92,0,3.79,14.48,360,361,17,315,17,305,192,310,290,269,240.4,245,63,150.8
16.73,24,12.8,0,12.06,21.77,32.26,0,2.02,2.92,21.03,18.82,0,5.92,0,3.79,14.48,360,361,16,315,16,305,191,310,290,269,240.4,245,63,150
16.73,24,12.8,0,12.06,21.77,32.26,0,2.02,2.92,21.03,18.82,0,5.92,0,3.79,14.48,360,361,17,315,17,305,192,310,290,269,240.4,245,63,150.1
16.73,24,12.78,0,11.99,21.5,32.52,0,1.98,2.88,20.99,18.87,0,5.93,0,3.67,14.48,360,361,16,315,16,305,191,310,290,269,240.4,245,63,150.7
16.73,24,12.78,0,11.99,21.5,32.52,0,1.98,2.88,20.99,18.87,0,5.93,0,3.67,14.48,360,361,16,315,16,305,193,310,290,269,240.4,245,63,150.2
16.73,24,12.81,0,12.1,21.52,32.42,0,1.91,2.94,21.01,18.84,7.92,5.87,1.93,3.19,14.48,360,361,15,315,15,305,194,310,290,269,240.4,245,63,150.3
16.73,24,12.81,0,12.1,21.52,32.42,0,1.91,2.94,21.01,18.84,7.92,5.87,1.93,3.19,14.48,360,361,16,316,16,305,195,310,290,269,240.4,245,63,150.6
16.73,24,12.77,0,12.07,21.51,32.29,0,2.04,2.93,20.98,18.86,8.06,5.91,0,3.66,14.43,360,361,16,316,16,305,194,310,290,269,240.4,244.9,63,150.5
16.73,24,12.77,0,12.07,21.51,32.29,0,2.04,2.93,20.98,18.86,8.06,5.91,0,3.66,14.43,360,361,16,316,16,305,194,310,290,269,240.4,244.9,63,150.3
16.73,24,12.8,0,12.1,21.53,32.42,0,1.96,2.89,20.99,18.82,0,5.91,0,3.71,14.45,360,361,15,316,15,305,193,310,290,269,240.4,244.9,63,149.6
16.73,24,12.8,0,12.1,21.53,32.42,0,1.96,2.89,20.99,18.82,0,5.91,0,3.71,14.45,360,361,16,316,16,305,192,310,290,269,240.4,244.9,63,150.4
16.73,24,12.8,0,12.1,21.53,32.42,0,1.96,2.89,20.99,18.82,0,5.91,0,3.71,14.45,360,361,16,316,16,305,192,310,290,269,240.4,244.9,63,150.2
16.73,24,12.79,0,12.08,21.56,32.3,0,1.96,2.9,20.98,19.17,7.91,5.84,1.87,3.15,14.5,360,361,16,316,16,305,192,310,290,269,240.4,244.9,63,150.6
16.73,24,12.79,0,12.08,21.56,32.3,0,1.96,2.9,20.98,19.17,7.91,5.84,1.87,3.15,14.5,360,361,16,316,16,304,192,310,290,269,240.4,244.9,63,150.6
16.73,24,12.79,0,12.09,21.51,32.45,0,1.83,2.94,21.04,18.9,0,5.93,0,3.74,14.52,360,361,16,316,16,304,192,310,290,269,240.4,245,63,150.1
16.73,24,12.79,0,12.09,21.51,32.45,0,1.83,2.94,21.04,18.9,0,5.93,0,3.74,14.52,360,361,15,316,15,304,192,310,290,269,240.4,245,63,150.1
16.73,24,12.79,0,12.12,21.53,32.35,0,1.99,2.89,20.99,18.89,7.95,5.88,0,3.2,14.44,360,361,15,316,15,304,192,310,290,269,240.5,245,63,150.6
16.73,24,12.79,0,12.12,21.53,32.35,0,1.99,2.89,20.99,18.89,7.95,5.88,0,3.2,14.44,360,361,16,316,16,304,192,310,290,269,240.5,245,63,150.7
16.73,24,12.79,0,12.12,21.53,32.35,0,1.99,2.89,20.99,18.89,7.95,5.88,0,3.2,14.44,360,361,15,316,15,304,192,310,290,269,240.5,245,63,150.3
16.73,24,12.77,0,12.06,21.75,32.4,0,1.96,2.9,20.98,18.85,8.12,5.93,0,3.59,14.45,360,361,15,316,15,304,192,310,290,269,240.5,245,63,150.5
16.73,24,12.77,0,12.06,21.75,32.4,0,1.96,2.9,20.98,18.85,8.12,5.93,0,3.59,14.45,360,361,15,316,15,304,192,310,290,269,240.5,245,63,150.5
16.73,24,12.74,0,12.02,21.51,32.31,0,1.97,2.94,21.07,19.24,7.97,5.94,0,3.67,14.49,360,361,15,316,15,304,191,310,290,269,240.5,245,63,150.2
16.73,24,12.74,0,12.02,21.51,32.31,0,1.97,2.94,21.07,19.24,7.97,5.94,0,3.67,14.49,360,361,15,316,15,304,191,310,290,269,240.5,245,63,150.4
16.73,24,12.8,0,12.05,21.75,32.38,0,1.89,2.88,21,18.77,8.1,5.91,0,3.73,14.55,360,361,15,316,15,304,191,310,290,269,240.5,245,63,150.3
16.73,24,12.8,0,12.05,21.75,32.38,0,1.89,2.88,21,18.77,8.1,5.91,0,3.73,14.55,360,361,16,316,16,304,191,310,290,269,240.5,245,63,150.5
16.73,24,12.8,0,12.05,21.75,32.38,0,1.89,2.88,21,18.77,8.1,5.91,0,3.73,14.55,360,361,16,315,16,304,191,310,290,269,240.5,245,63,150
16.73,24,12.74,0,12.03,21.64,32.39,0,1.96,2.89,20.99,18.92,8.02,5.9,0,3.72,14.41,360,361,16,315,16,304,191,310,290,269,240.5,245,63,150.2
16.73,24,12.74,0,12.03,21.64,32.39,0,1.96,2.89,20.99,18.92,8.02,5.9,0,3.72,14.41,360,361,16,316,16,304,191,310,290,269,240.5,245,63,150.4
16.73,24,12.8,0,12.12,21.51,32.24,0,2.04,2.92,21.05,18.92,8.1,5.94,0,3.69,14.46,360,361,15,316,15,304,190,310,290,269,240.5,245,63,150.4
16.73,24,12.8,0,12.12,21.51,32.24,0,2.04,2.92,21.05,18.92,8.1,5.94,0,3.69,14.46,360,361,16,316,16,304,191,310,290,269,240.5,245,63,150.2
16.73,24,12.66,0,12.59,21.51,31.26,0,2.15,2.91,21.01,18.79,7.95,5.87,1.91,3.21,0,360,361,16,316,16,304,191,310,290,269,240.5,245,63,151.1
16.73,24,12.66,0,12.59,21.51,31.26,0,2.15,2.91,21.01,18.79,7.95,5.87,1.91,3.21,0,360,361,15,316,15,304,192,310,290,269,240.5,245,63,151.4
16.73,24,12.66,0,12.59,21.51,31.26,0,2.15,2.91,21.01,18.79,7.95,5.87,1.91,3.21,0,360,361,16,316,16,304,191,310,290,269,240.5,245,63,151
16.73,24,12.74,0,12.28,21.51,31.91,0,2.21,2.9,21.03,18.81,7.98,5.92,0,3.78,0,360,361,16,316,16,304,190,310,290,269,240.5,245,63,150.6
16.73,24,12.74,0,12.28,21.51,31.91,0,2.21,2.9,21.03,18.81,7.98,5.92,0,3.78,0,360,361,15,316,15,304,191,310,290,269,240.5,245,63,149.7
16.73,24,12.78,0,12.15,21.52,32.33,0,1.93,2.92,21.03,18.86,0,5.92,0,3.75,14.46,360,361,15,316,15,304,192,310,290,269,240.5,245,63,149.4316723
16.73,24,12.78,0,12.15,21.52,32.33,0,1.93,2.92,21.03,18.86,0,5.92,0,3.75,14.46,360,360,16,316,16,304,191,310,290,269,240.5,245,63,149.5
16.73,24,12.78,0,12.15,21.52,32.33,0,1.93,2.92,21.03,18.86,0,5.92,0,3.75,14.46,360,360,15,316,15,304,192,310,290,269,240.5,245,63,149.5
16.73,24,12.76,0,12.11,21.43,32.39,0,1.94,2.92,20.99,18.93,8.03,5.93,0,3.66,14.42,360,361,16,316,16,304,192,310,290,269,240.5,245,63,149.8
16.73,24,12.76,0,12.11,21.43,32.39,0,1.94,2.92,20.99,18.93,8.03,5.93,0,3.66,14.42,360,360,15,316,15,304,192,310,290,269,240.5,245,63,149.4
16.73,24,12.78,0,12.11,21.53,32.27,0,1.94,2.9,21,18.83,7.91,5.86,1.97,3.19,14.51,360,360,17,316,17,304,192,310,290,269,240.5,245,63,150
16.73,24,12.78,0,12.11,21.53,32.27,0,1.94,2.9,21,18.83,7.91,5.86,1.97,3.19,14.51,360,360,16,316,16,304,192,310,290,269,240.5,245,63,150.4
16.73,24,12.76,0,12.05,21.44,32.24,0,1.91,2.92,20.99,18.77,0,5.89,0,3.82,14.51,360,360,17,316,17,304,192,310,290,269,240.5,245,63,150.5
16.73,24,12.76,0,12.05,21.44,32.24,0,1.91,2.92,20.99,18.77,0,5.89,0,3.82,14.51,360,360,16,316,16,304,192,310,290,269,240.5,245,63,150.2
16.73,24,12.76,0,12.05,21.44,32.24,0,1.91,2.92,20.99,18.77,0,5.89,0,3.82,14.51,360,360,16,316,16,304,193,310,290,269,240.5,245,63,150.7
16.73,24,12.77,0,12.03,21.93,32.34,0,2.03,2.91,21.01,18.83,0,5.92,0,3.76,14.47,360,360,15,316,15,304,192,310,290,269,240.5,245,63,150.2
16.73,24,12.77,0,12.03,21.93,32.34,0,2.03,2.91,21.01,18.83,0,5.92,0,3.76,14.47,360,360,16,316,16,304,193,310,290,269,240.5,245,63,150.5
16.73,24,12.75,0,12.08,21.48,32.3,0,1.95,2.9,21.03,18.83,0,5.92,0,3.73,14.44,360,360,16,316,16,304,193,310,290,269,240.5,245,63,150
16.73,24,12.75,0,12.08,21.48,32.3,0,1.95,2.9,21.03,18.83,0,5.92,0,3.73,14.44,360,360,16,316,16,304,193,310,290,269,240.5,245,63,150.7
16.73,24,12.75,0,12.05,21.49,32.33,0,1.92,2.9,21.01,18.95,8.01,5.91,0,3.76,14.48,360,360,15,316,15,304,193,310,290,269,240.5,245,63,150.4
16.73,24,12.75,0,12.05,21.49,32.33,0,1.92,2.9,21.01,18.95,8.01,5.91,0,3.76,14.48,360,360,16,316,16,304,192,310,290,269,240.5,245,63,151.3
16.73,24,12.75,0,12.05,21.49,32.33,0,1.92,2.9,21.01,18.95,8.01,5.91,0,3.76,14.48,360,360,16,316,16,304,193,310,290,269,240.5,245,63,151.7
16.73,24,12.78,0,12.15,21.56,32.27,0,1.92,2.88,21,18.08,7.97,5.83,1.92,3.13,14.44,360,360,16,316,16,304,193,310,290,269,240.5,245,63,150.1
16.73,24,12.78,0,12.15,21.56,32.27,0,1.92,2.88,21,18.08,7.97,5.83,1.92,3.13,14.44,360,360,16,316,16,304,193,310,290,269,240.5,245,63,150.8
16.73,24,12.75,0,12.07,21.45,32.33,0,1.93,2.89,21.02,18.53,7.95,5.85,1.93,3.2,14.48,360,360,16,316,16,304,192,310,290,269,240.5,245,63,151.1
16.73,24,12.75,0,12.07,21.45,32.33,0,1.93,2.89,21.02,18.53,7.95,5.85,1.93,3.2,14.48,360,360,15,316,15,304,193,310,290,269,240.5,245,63,150.3
16.73,24,12.79,0,12.05,21.5,32.29,0,1.92,2.89,21,18.9,7.96,5.84,1.97,3.18,14.57,360,360,16,316,16,304,193,310,290,269,240.5,245,63,150.3
16.73,24,12.79,0,12.05,21.5,32.29,0,1.92,2.89,21,18.9,7.96,5.84,1.97,3.18,14.57,360,360,15,316,15,304,193,310,290,269,240.5,244.9,63,149.6
16.73,24,12.79,0,12.05,21.5,32.29,0,1.92,2.89,21,18.9,7.96,5.84,1.97,3.18,14.57,360,360,15,316,15,304,193,310,290,269,240.5,244.9,63,149.7
16.73,24,12.77,0,12.08,21.47,32.3,0,1.95,2.9,21.02,18.74,8.08,5.96,0,3.76,14.44,360,360,16,316,16,304,192,310,290,269,240.5,245,63,149.7
16.73,24,12.77,0,12.08,21.47,32.3,0,1.95,2.9,21.02,18.74,8.08,5.96,0,3.76,14.44,360,360,16,316,16,304,193,310,290,269,240.5,245,63,147.9
16.73,24,12.75,0,12.07,21.62,32.24,0,1.92,2.89,20.99,19.13,8.06,5.91,0,3.72,14.49,360,360,15,316,15,304,192,310,290,269,240.5,245,63,143.5
16.73,24,12.75,0,12.07,21.62,32.24,0,1.92,2.89,20.99,19.13,8.06,5.91,0,3.72,14.49,360,360,16,316,16,304,192,310,290,269,240.5,245,63,149
16.73,24,12.78,0,12.08,21.49,32.21,0,1.93,2.9,20.99,18.85,8.02,5.92,0,3.71,14.5,360,360,15,316,15,304,192,310,290,269,240.5,245,63,149.2
16.73,24,12.78,0,12.08,21.49,32.21,0,1.93,2.9,20.99,18.85,8.02,5.92,0,3.71,14.5,360,360,17,316,17,304,193,310,290,269,240.5,245,63,149.8
16.73,24,12.79,0,12.08,21.48,32.39,0,2.04,2.89,20.99,18.84,8.01,5.91,0,3.69,14.43,360,360,16,316,16,304,193,310,290,269,240.5,245,63,149.5
16.73,24,12.79,0,12.08,21.48,32.39,0,2.04,2.89,20.99,18.84,8.01,5.91,0,3.69,14.43,360,360,16,316,16,304,192,310,290,269,240.5,245,63,150.7
16.73,24,12.76,0,12.03,21.47,32.34,0,1.98,2.89,20.98,18.82,0,5.94,0,3.74,14.52,360,360,16,316,16,304,192,310,290,269,240.5,245,63,150
16.73,24,12.76,0,12.03,21.47,32.34,0,1.98,2.89,20.98,18.82,0,5.94,0,3.74,14.52,360,359,16,316,16,304,192,310,290,269,240.5,245,63,149.8
16.73,24,12.76,0,12.03,21.47,32.34,0,1.98,2.89,20.98,18.82,0,5.94,0,3.74,14.52,360,359,16,316,16,304,192,310,290,269,240.5,245,63,149.2
16.73,24,12.8,0,12.1,21.5,32.42,0,1.85,2.9,21.01,19.16,7.89,5.81,1.86,3.15,14.5,360,359,16,316,16,304,192,310,290,269,240.5,245,63,149.7
16.73,24,12.8,0,12.1,21.5,32.42,0,1.85,2.9,21.01,19.16,7.89,5.81,1.86,3.15,14.5,360,359,16,316,16,304,191,310,290,269,240.5,245,63,149.2
16.73,24,12.79,0,12.1,21.63,32.21,0,1.96,2.91,20.99,19.18,0,5.93,0,3.71,14.49,360,359,16,316,16,304,190,310,290,269,240.5,245,63,150.5
16.73,24,12.79,0,12.1,21.63,32.21,0,1.96,2.91,20.99,19.18,0,5.93,0,3.71,14.49,360,359,16,316,16,304,191,310,290,269,240.5,245,63,149.6
16.73,24,12.79,0,12.09,21.95,32.24,0,1.95,2.93,21.02,18.92,7.93,5.87,1.93,3.21,14.52,360,359,16,316,16,304,192,310,290,269,240.5,245,63,149.6
16.73,24,12.79,0,12.09,21.95,32.24,0,1.95,2.93,21.02,18.92,7.93,5.87,1.93,3.21,14.52,360,359,16,316,16,304,191,310,290,269,240.5,245,63,149.4
16.73,24,12.79,0,12.09,21.95,32.24,0,1.95,2.93,21.02,18.92,7.93,5.87,1.93,3.21,14.52,360,359,16,316,16,304,191,310,290,269,240.5,245,63,149.9
16.73,24,12.76,0,12.05,21.51,32.29,0,2.03,2.9,20.99,18.81,8.1,5.93,0,3.73,14.49,360,359,16,316,16,304,192,310,290,269,240.5,245,63,150.2
16.73,24,12.76,0,12.05,21.51,32.29,0,2.03,2.9,20.99,18.81,8.1,5.93,0,3.73,14.49,360,359,15,316,15,304,192,310,290,269,240.5,245,63,150.7
16.73,24,12.77,0,12.04,21.48,32.27,0,1.97,2.9,21.01,18.77,0,5.92,0,3.77,14.53,360,359,16,316,16,304,194,310,290,269,240.5,245,63,150.3
16.73,24,12.77,0,12.04,21.48,32.27,0,1.97,2.9,21.01,18.77,0,5.92,0,3.77,14.53,360,359,16,316,16,304,194,310,290,269,240.5,245,63,150.3
16.73,24,12.77,0,12.11,21.47,32.29,0,2.01,2.9,21.01,18.82,8,5.96,0,3.68,14.45,360,359,16,316,16,304,198,310,290,269,240.5,245,63,150.1
16.73,24,12.77,0,12.11,21.47,32.29,0,2.01,2.9,21.01,18.82,8,5.96,0,3.68,14.45,360,359,16,316,16,304,198,310,290,269,240.5,245,63,150.7
16.73,24,12.8,0,12.13,21.5,32.3,0,1.97,2.88,21.01,18.71,7.88,5.82,1.92,3.22,14.51,360,359,17,316,17,304,195,310,290,269,240.5,245,63,150.6
16.73,24,12.8,0,12.13,21.5,32.3,0,1.97,2.88,21.01,18.71,7.88,5.82,1.92,3.22,14.51,360,359,16,316,16,304,193,310,290,269,240.5,245,63,150.2
16.73,24,12.8,0,12.13,21.5,32.3,0,1.97,2.88,21.01,18.71,7.88,5.82,1.92,3.22,14.51,360,359,16,316,16,304,193,310,290,269,240.5,245,63,151.1
16.73,24,12.76,0,12.08,21.46,32.17,0,1.97,2.91,20.98,18.8,8.03,5.85,1.91,3.13,14.51,360,359,14,316,14,304,194,310,290,269,240.5,245,63,150.7
16.73,24,12.76,0,12.08,21.46,32.17,0,1.97,2.91,20.98,18.8,8.03,5.85,1.91,3.13,14.51,360,359,15,316,15,304,193,310,290,269,240.5,245,63,150.4
16.73,24,12.78,0,12.05,21.66,32.33,0,2,2.91,21.02,18.74,0,5.91,0,3.84,14.46,360,359,16,316,16,304,192,310,290,269,240.5,245,63,149.5
16.73,24,12.78,0,12.05,21.66,32.33,0,2,2.91,21.02,18.74,0,5.91,0,3.84,14.46,360,359,17,316,17,304,192,310,290,269,240.5,245,63,149.7
16.73,24,12.78,0,12.05,21.66,32.33,0,2,2.91,21.02,18.74,0,5.91,0,3.84,14.46,360,359,17,316,17,304,194,310,290,269,240.5,245,63,149.5
16.73,24,12.78,0,12.04,21.6,32.34,0,1.86,2.88,20.96,18.82,7.99,5.85,0,3.19,14.49,360,359,15,316,15,304,193,310,290.1,269,240.5,245,63,150
16.73,24,12.78,0,12.04,21.6,32.34,0,1.86,2.88,20.96,18.82,7.99,5.85,0,3.19,14.49,360,359,15,316,15,304,193,310,290.1,269,240.6,245,63,150.4
16.73,24,12.77,0,12.1,21.48,32.29,0,1.97,2.91,21.04,18.92,7.91,5.91,0,3.77,14.49,360,359,16,316,16,304,192,310,290.1,269,240.6,245,63,151.4
16.73,24,12.77,0,12.1,21.48,32.29,0,1.97,2.91,21.04,18.92,7.91,5.91,0,3.77,14.49,360,359,15,316,15,304,193,310,290.1,269,240.6,245,63,152
16.73,24,12.78,0,12.05,21.46,32.26,0,1.88,2.89,21.02,18.84,7.9,5.82,1.93,3.17,14.54,360,359,15,316,15,304,193,310,290.1,269,240.6,245,63,150.9
16.73,24,12.78,0,12.05,21.46,32.26,0,1.88,2.89,21.02,18.84,7.9,5.82,1.93,3.17,14.54,360,359,15,316,15,304,192,310,290.1,269,240.6,245,63,151
16.73,24,12.78,0,12.05,21.46,32.26,0,1.88,2.89,21.02,18.84,7.9,5.82,1.93,3.17,14.54,360,359,16,316,16,304,192,310,290.1,269,240.6,245,63,152.4
16.73,24,12.78,0,12.04,21.5,32.34,0,1.85,2.89,21.02,19.12,7.88,5.82,1.94,3.2,14.55,360,359,16,316,16,304,192,310,290.1,269,240.6,245,63,152.5
16.73,24,12.78,0,12.04,21.5,32.34,0,1.85,2.89,21.02,19.12,7.88,5.82,1.94,3.2,14.55,360,359,17,316,17,304,193,310,290.1,269,240.6,245,63,152.6
16.73,24,12.77,0,12.07,21.54,32.24,0,1.99,2.9,21,18.73,7.85,5.84,1.92,3.19,14.51,360,359,15,316,15,304,192,310,290.1,269,240.6,245,63,152.4
16.73,24,12.77,0,12.07,21.54,32.24,0,1.99,2.9,21,18.73,7.85,5.84,1.92,3.19,14.51,360,359,16,316,16,304,192,310,290.1,269,240.6,245,63,152.5
16.73,24,12.8,0,12.08,21.65,32.38,0,1.94,2.89,20.98,18.74,8.09,5.96,0,3.78,14.51,360,359,17,316,17,304,193,310,290,269,240.6,245,63,152.7
16.73,24,12.8,0,12.08,21.65,32.38,0,1.94,2.89,20.98,18.74,8.09,5.96,0,3.78,14.51,360,359,15,316,15,304,193,310,290,269,240.6,245,63,153.5
16.73,24,12.8,0,12.08,21.65,32.38,0,1.94,2.89,20.98,18.74,8.09,5.96,0,3.78,14.51,360,359,16,316,16,304,194,310,290,269,240.6,245,63,152.8
16.73,24,12.77,0,12.1,21.67,32.29,0,1.95,2.89,21.04,18.78,0,5.93,0,3.77,14.47,360,359,16,316,16,304,193,310,290,269,240.6,245,63,152.9
16.73,24,12.77,0,12.1,21.67,32.29,0,1.95,2.89,21.04,18.78,0,5.93,0,3.77,14.47,360,359,16,316,16,304,192,310,290,269,240.6,245,63,153
16.73,24,12.78,0,12.1,21.57,32.19,0,1.89,2.87,20.97,18.8,8.03,5.9,0,3.77,14.55,360,359,16,316,16,304,192,310,290,269,240.6,245,63,152
16.73,24,12.78,0,12.1,21.57,32.19,0,1.89,2.87,20.97,18.8,8.03,5.9,0,3.77,14.55,360,359,16,316,16,304,192,310,290,269.1,240.6,245,63,153.5
16.73,24,12.77,0,11.98,21.5,32.32,0,2,2.89,21.01,18.81,7.97,5.84,1.97,3.21,14.49,360,359,16,316,16,304,192,309.9,290,269.1,240.6,245,63,153.4
16.73,24,12.77,0,11.98,21.5,32.32,0,2,2.89,21.01,18.81,7.97,5.84,1.97,3.21,14.49,360,359,17,316,17,305,192,309.9,290,269.1,240.6,245,63,154.1
16.73,24,12.77,0,12.06,21.48,32.29,0,1.9,2.91,20.97,19.19,0,5.91,0,3.82,14.48,360,359,16,316,16,305,192,309.9,290,269.1,240.6,245,63,153.8
